Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,69,2:40,0,-6,1,2,4,62,2,4,1,1,8,10,8,0,no,14,1,11,1,0,1,2,1
3,44,3:29,10,-2,0,15,21,0,0,0,3,0,3,6,8,7,yes,1,4,0,0,4,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:54,17,-1,5,3,17,4,5,15,3,0,2,9,13,5,no,9,3,1,2,3,5,1,2
2,63,3:32,5,-3,3,5,24,0,5,24,3,0,2,15,11,2,no,10,5,0,2,2,3,2,1
3,62,2:32,5,-5,1,3,10,48,0,0,3,1,5,10,10,3,no,14,2,9,0,1,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,2:41,17,0,5,5,27,0,0,19,3,0,1,6,20,6,no,10,5,0,2,3,1,2,2
2,54,4:47,8,-4,1,7,11,16,3,12,3,0,5,8,4,2,no,13,4,4,2,1,1,3,0
3,49,4:33,1,-4,5,3,13,25,6,0,2,1,3,16,6,1,yes,5,2,4,1,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,1:55,18,0,1,5,16,0,0,22,3,1,0,10,10,7,no,10,4,0,2,4,1,2,1
2,48,3:02,9,-3,8,10,11,0,7,6,3,2,0,10,14,6,yes,7,2,0,1,3,2,4,2
3,42,3:10,0,-6,6,7,24,0,5,6,2,1,3,9,5,5,no,11,5,0,1,1,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:41,18,0,1,3,25,0,0,12,2,1,2,11,11,9,yes,4,5,0,2,4,1,3,0
2,55,2:50,8,-3,5,10,19,10,0,6,3,0,1,8,8,5,no,12,3,3,1,2,3,2,1
3,53,4:28,0,-5,4,3,4,38,5,4,3,0,2,5,5,0,no,9,1,7,1,0,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:41,8,-4,1,20,20,0,0,17,4,0,3,5,7,2,no,8,5,0,2,1,3,3,0
2,54,2:29,17,0,5,5,8,0,5,14,3,3,0,11,6,8,no,10,1,0,1,4,2,2,2
3,49,3:27,1,-4,4,5,18,25,0,0,2,0,6,6,9,1,no,12,4,6,0,1,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:39,10,-2,5,10,27,10,0,0,3,0,2,14,16,5,no,12,5,3,0,3,0,3,1
2,56,3:34,17,-1,1,10,6,0,5,18,3,0,1,10,8,6,yes,7,2,0,3,3,2,5,1
3,49,3:29,0,-6,5,3,16,18,6,7,3,0,4,14,14,0,no,9,4,3,2,0,6,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:21,18,0,4,7,21,0,5,15,2,0,3,12,0,8,no,11,4,0,2,3,5,2,0
2,56,4:15,8,-3,5,10,15,18,3,0,3,0,5,13,9,6,no,12,3,5,0,3,2,1,1
3,45,3:49,0,-5,7,13,8,16,6,0,3,1,2,6,22,1,no,8,1,3,1,1,1,6,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:38,17,-1,8,7,28,0,0,8,3,0,2,4,27,8,no,13,5,0,1,4,1,4,NaN
2,54,2:15,10,-2,1,10,12,13,3,7,3,0,4,21,4,7,no,12,3,4,1,4,2,1,NaN
3,45,2:59,0,-6,2,2,8,31,0,8,1,4,3,12,6,3,no,14,2,7,1,1,2,1,NaN
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:34,11,-1,3,3,13,26,0,0,3,1,2,10,8,5,no,14,2,6,0,3,2,3,1
2,53,2:30,10,-1,6,5,11,10,3,9,3,0,1,6,14,7,no,10,2,3,0,3,2,4,1
3,49,3:53,0,-3,4,10,18,0,4,16,3,1,4,13,7,1,no,12,5,0,2,1,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:25,18,0,3,20,10,0,0,19,4,1,0,8,14,7,no,8,2,0,2,4,2,3,0
2,55,2:52,1,-5,1,7,8,43,0,0,3,0,4,12,6,1,no,13,1,9,0,1,3,1,0
3,50,3:27,8,-4,3,3,37,0,3,0,3,0,3,7,7,5,no,14,9,0,0,2,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:47,13,-1,2,5,28,0,0,8,3,2,2,13,4,7,no,10,6,0,0,4,1,2,0
2,43,3:01,0,-6,6,7,23,10,3,0,3,2,3,1,9,0,no,13,4,3,0,0,3,3,0
3,41,4:21,14,-2,5,3,2,4,2,13,2,2,2,5,6,9,no,9,1,2,2,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:56,18,0,3,10,19,0,2,9,3,1,2,7,9,7,yes,7,4,0,1,4,3,2,1
2,55,2:24,9,-3,5,5,20,1,3,15,3,0,0,10,7,6,no,10,3,1,1,3,3,3,1
3,39,4:39,0,-6,2,3,5,26,3,6,3,1,2,4,5,0,no,9,2,4,2,0,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:46,13,-1,7,7,16,0,4,23,2,1,2,16,22,6,no,11,3,0,3,3,4,2,0
2,58,2:58,3,-5,5,0,0,55,0,0,0,3,4,18,14,2,no,13,0,9,1,1,1,2,1
3,48,4:01,11,-3,2,10,24,0,0,4,3,0,0,20,18,7,yes,5,5,0,1,3,0,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:39,0,-6,3,3,0,55,0,9,3,1,3,10,15,0,no,14,0,9,2,0,3,2,1
2,55,2:37,13,-1,0,10,17,0,2,14,3,0,0,22,7,7,no,12,4,0,2,4,2,2,1
3,47,4:02,14,-2,7,0,24,0,4,0,0,0,1,9,19,9,no,11,5,0,0,4,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:04,5,-4,0,3,6,55,0,0,2,1,8,6,0,3,no,14,2,10,0,1,2,2,0
2,63,3:33,18,0,0,3,17,1,2,22,2,1,2,8,3,6,no,9,3,1,3,3,2,2,3
3,58,3:09,3,-4,8,10,30,0,7,4,3,0,3,0,11,2,yes,3,6,0,1,1,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:57,18,0,5,3,17,0,6,9,2,0,0,0,11,7,no,14,3,0,1,4,2,6,2
2,55,3:25,9,-3,6,20,7,0,10,6,4,0,3,12,4,6,no,8,2,0,1,3,6,2,0
3,51,3:27,0,-6,0,7,16,26,0,8,3,1,2,8,5,2,no,13,3,6,1,1,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:05,17,-1,6,10,13,0,3,4,3,2,1,11,4,8,yes,4,2,0,1,3,5,2,0
2,48,3:01,8,-4,5,7,11,2,3,16,3,0,1,3,14,7,no,13,2,2,2,3,2,3,1
3,45,5:05,2,-4,0,3,22,10,0,12,3,2,3,16,12,2,no,9,5,2,2,2,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,2:41,18,0,6,5,5,0,3,10,3,4,0,13,4,7,no,10,1,0,1,4,2,2,1
2,44,3:41,9,-3,4,7,12,0,7,8,3,0,3,9,15,6,no,13,3,0,2,3,5,2,0
3,42,3:07,0,-6,1,13,24,10,0,0,3,0,3,11,14,0,no,8,5,4,0,0,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:16,11,-3,1,3,0,31,0,17,3,2,5,12,7,7,no,14,0,7,2,3,0,2,2
2,54,2:00,4,-4,7,10,23,4,3,7,3,0,3,11,14,3,no,12,4,2,1,2,2,4,0
3,51,2:20,12,-2,4,3,28,0,0,6,1,1,3,8,10,8,yes,1,6,0,1,4,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:48,0,-2,4,2,6,48,0,0,1,0,4,10,14,3,no,14,2,8,1,2,1,3,1
2,54,3:30,5,-1,4,20,17,0,9,0,4,0,3,10,8,6,no,8,4,0,0,3,5,2,0
3,51,3:15,10,0,3,10,20,0,0,8,3,0,0,14,12,9,no,12,3,0,1,4,1,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:00,0,-5,3,3,0,55,0,0,1,3,6,5,2,0,no,9,0,10,0,0,1,0,3
2,54,2:59,13,-2,5,7,25,0,0,6,3,1,1,4,16,8,no,13,5,0,1,3,1,3,1
3,43,2:39,13,-1,0,3,25,0,1,2,1,2,1,15,6,7,no,8,5,0,1,4,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,6:27,11,-1,4,5,6,10,3,16,3,1,1,16,8,5,no,10,1,3,1,3,3,2,1
2,48,4:26,10,-2,4,15,18,0,0,3,3,1,3,9,18,7,yes,1,4,0,1,3,3,3,0
3,42,5:51,3,-3,2,7,27,0,1,5,3,2,2,14,13,3,no,13,6,0,1,2,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:58,9,-3,4,3,24,0,8,14,1,0,4,12,14,4,no,11,5,0,2,2,5,3,0
2,52,3:38,0,-6,2,3,8,31,0,14,2,0,4,11,11,0,no,14,2,6,3,0,2,3,2
3,52,2:38,18,0,2,5,17,10,0,0,2,2,3,8,6,9,no,10,3,3,0,5,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:49,18,0,4,3,18,0,0,16,1,1,1,6,16,7,no,8,3,0,2,4,2,4,1
2,51,3:28,3,-5,0,3,0,50,0,0,3,1,6,12,3,2,no,9,0,9,0,1,2,0,3
3,49,5:33,6,-4,4,7,16,9,7,4,3,0,3,11,10,4,no,13,4,3,1,2,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:36,0,-6,4,3,11,55,0,0,3,0,4,4,16,0,no,9,2,9,0,0,0,3,3
2,56,3:57,18,0,4,3,5,0,9,17,2,0,2,9,0,9,yes,4,1,0,2,4,7,2,0
3,49,6:02,9,-3,5,10,25,0,3,0,3,1,0,11,8,5,no,12,5,0,0,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,4:33,9,-1,5,7,10,16,3,0,3,0,4,5,7,6,no,13,2,3,1,3,3,3,0
2,44,3:42,14,0,0,5,7,1,0,17,3,0,1,6,6,9,no,10,1,1,2,4,3,2,2
3,37,2:32,0,-6,0,13,14,16,0,0,3,1,3,3,1,0,no,8,3,5,0,0,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:28,17,0,5,7,10,0,4,18,3,0,2,10,13,8,no,13,2,0,3,4,4,2,0
2,52,4:26,9,-2,2,5,28,0,3,7,3,1,2,10,4,6,no,10,5,0,0,3,3,2,1
3,45,3:56,0,-6,2,3,15,31,0,0,1,0,3,11,14,1,no,11,4,7,0,0,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:15,0,-3,5,10,10,34,0,0,3,0,5,7,10,3,no,12,2,6,1,2,1,3,0
2,51,2:30,10,-1,3,7,27,0,0,5,2,0,3,9,10,9,no,11,6,0,1,3,2,3,1
3,49,2:21,11,-1,2,7,16,0,2,12,3,2,2,11,7,8,no,13,3,0,2,4,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:43,17,-1,3,20,14,0,0,5,4,0,2,8,8,8,no,8,3,0,1,4,4,2,0
2,51,4:23,10,-2,3,7,14,16,3,0,3,0,2,6,10,4,no,13,2,5,0,3,2,3,0
3,48,3:38,0,-6,0,3,20,31,0,0,3,1,3,8,4,0,no,14,5,7,0,0,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:11,0,-6,5,5,4,55,0,0,2,0,6,13,10,0,no,12,1,9,1,0,3,0,2
2,63,2:46,18,0,2,3,30,0,0,10,1,0,2,9,12,5,no,11,6,0,2,3,1,3,2
3,59,5:21,9,-3,5,3,16,0,14,15,3,0,3,6,6,1,no,14,4,0,2,1,5,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:13,9,-2,3,3,12,26,0,6,3,0,2,11,19,6,no,14,2,5,2,3,2,3,1
2,50,2:29,8,-2,4,13,15,0,7,5,3,2,2,15,12,4,no,8,3,0,1,3,4,1,1
3,39,4:25,5,-4,1,7,15,10,0,5,3,0,1,19,14,6,no,13,3,3,1,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,2:43,0,-6,6,5,10,55,0,0,2,0,7,6,14,0,no,12,2,10,0,0,1,2,1
2,56,3:30,17,0,5,3,24,0,0,7,1,1,1,8,10,7,no,11,4,0,1,3,2,4,2
3,54,3:32,9,-2,4,15,11,0,11,6,3,1,3,14,4,6,yes,1,2,0,1,3,6,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,3:26,0,0,8,5,18,0,7,6,3,1,3,3,11,6,no,10,4,0,0,3,4,3,0
2,40,3:55,0,0,0,3,20,0,0,17,1,1,2,11,8,6,yes,7,4,0,3,3,2,3,1
3,35,4:09,0,0,0,0,13,16,0,6,1,0,1,6,1,6,no,13,2,5,1,3,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:04,18,0,3,5,10,0,3,20,3,0,0,5,9,7,no,10,2,0,2,4,2,4,1
2,47,6:16,4,-3,1,3,19,10,5,8,2,1,3,17,2,3,yes,2,4,2,1,2,5,1,0
3,45,2:56,0,-5,4,0,24,13,3,6,0,0,2,4,15,3,no,8,5,4,1,1,1,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:35,8,-2,4,20,8,0,4,14,4,1,1,4,6,3,no,8,2,0,2,2,3,3,1
2,48,4:32,16,0,7,3,14,4,4,0,3,0,2,4,13,8,no,9,2,1,0,4,4,3,2
3,45,3:05,0,-4,1,10,16,9,0,13,3,1,4,13,2,1,no,12,4,3,2,1,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,5:36,17,-1,3,5,21,0,2,4,2,1,4,7,5,8,no,10,6,0,1,4,2,1,1
2,49,3:20,0,-6,5,7,0,43,0,0,2,0,4,4,13,2,no,11,0,8,1,0,0,4,3
3,40,5:20,10,-2,0,3,17,10,0,2,3,0,1,11,4,7,no,9,3,2,1,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:46,18,0,7,7,22,0,8,9,2,0,4,5,12,6,no,11,4,0,1,3,5,3,0
2,58,2:38,4,-4,1,5,0,43,2,7,2,1,5,18,3,1,no,12,0,9,1,1,2,1,1
3,45,2:52,5,-5,5,7,33,0,0,0,3,0,1,6,14,3,no,13,8,0,0,1,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:45,13,-3,7,7,22,0,3,10,3,0,1,3,14,5,no,13,5,0,2,2,3,2,1
2,42,4:04,1,-4,3,13,21,0,8,0,3,0,3,4,5,4,no,8,4,0,0,2,4,4,1
3,42,4:30,8,-1,0,5,8,13,0,9,3,2,2,12,0,4,no,10,1,4,0,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:30,8,0,10,10,27,0,3,0,3,0,2,8,16,6,no,12,5,0,0,3,4,3,0
2,57,3:05,0,-4,2,5,6,21,0,27,3,1,4,14,15,1,no,10,1,6,3,1,0,1,2
3,47,2:40,8,0,0,15,16,0,4,4,3,0,1,15,6,6,yes,1,4,0,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:24,17,-1,2,7,33,0,0,0,2,0,2,9,8,11,no,11,6,0,0,4,2,2,2
2,57,2:00,0,-6,2,5,18,38,0,0,2,1,7,9,2,0,no,12,4,8,0,0,2,1,0
3,53,4:05,10,-2,5,3,0,10,5,22,3,0,1,4,12,4,no,9,0,1,4,3,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:03,5,-4,1,3,8,38,3,4,3,0,5,12,11,6,no,9,1,7,1,2,3,1,2
2,54,2:52,4,-4,7,20,23,0,4,0,4,1,2,9,14,1,no,8,5,0,0,1,3,3,1
3,44,2:39,13,0,3,5,18,0,2,3,2,2,1,10,6,6,no,10,4,0,1,4,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:30,5,-1,3,3,6,38,0,0,3,2,5,10,13,6,no,14,1,7,1,3,1,2,1
2,53,5:28,0,-2,7,7,34,0,7,0,3,0,1,5,11,3,no,13,6,0,0,2,3,4,0
3,45,4:14,10,0,3,5,5,0,5,17,2,2,2,11,2,9,no,10,1,0,3,4,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:23,13,-1,4,20,18,0,8,0,4,0,2,17,12,6,no,8,4,0,0,3,4,3,0
2,60,3:36,11,-1,1,3,8,31,0,7,3,1,3,10,8,5,no,14,2,6,2,3,0,2,2
3,44,5:51,0,-4,3,3,13,10,0,19,3,1,1,8,15,4,no,9,2,2,3,2,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:37,13,-1,5,7,6,0,4,23,2,1,2,12,15,7,no,11,1,0,3,3,3,4,1
2,56,2:07,0,-5,8,15,32,0,6,0,3,0,4,6,11,1,yes,1,8,0,0,1,3,3,0
3,44,3:15,13,-2,0,5,12,1,0,15,3,2,2,10,2,9,no,10,2,1,1,4,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:25,17,-1,6,7,12,0,3,19,3,1,2,6,12,8,no,13,2,0,3,4,3,2,0
2,57,4:00,0,-6,0,3,16,36,0,8,2,0,6,9,9,0,no,14,4,7,2,0,1,2,2
3,49,3:08,10,-2,3,5,25,0,0,8,3,3,1,15,9,7,no,10,5,0,0,4,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:29,18,0,3,3,15,10,0,9,3,1,1,10,15,7,no,14,3,3,1,4,2,3,1
2,55,3:05,5,-5,2,5,22,0,7,19,3,0,3,16,4,5,no,10,5,0,1,2,4,3,0
3,50,3:23,4,-4,6,10,8,26,0,0,3,0,5,8,15,3,no,12,2,7,0,2,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:22,18,0,6,20,10,0,8,4,4,0,1,9,12,7,no,8,2,0,1,4,4,2,1
2,63,3:12,0,-6,3,2,9,55,0,0,1,2,6,10,4,0,no,14,2,9,1,0,3,0,1
3,60,3:32,9,-3,4,7,19,0,4,20,3,1,0,10,13,3,no,13,3,0,3,2,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:35,12,-1,1,3,11,34,0,0,3,1,6,8,7,3,no,9,3,6,0,2,1,1,2
2,45,3:46,13,-3,8,5,12,1,4,5,3,0,1,4,18,8,no,10,2,0,1,3,4,3,2
3,38,3:37,1,-4,0,0,32,0,0,9,2,4,3,16,3,1,no,13,7,0,2,1,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:28,10,-1,12,10,21,0,7,5,3,0,0,4,13,4,no,12,3,0,1,3,2,4,2
2,55,3:11,0,-6,3,0,8,50,0,0,1,1,7,8,6,0,no,13,2,9,1,0,1,1,2
3,53,2:54,14,-1,4,7,11,0,4,14,2,2,2,17,10,8,no,11,3,0,2,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:37,5,-5,6,2,4,50,0,0,1,2,7,5,15,3,no,14,1,10,0,1,1,1,2
2,62,4:43,17,0,3,7,19,0,4,12,2,1,3,10,3,7,no,11,4,0,2,3,4,2,0
3,56,2:26,4,-3,4,5,32,0,3,11,3,0,3,12,9,1,no,10,7,0,1,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,3:13,0,-6,2,3,6,62,0,8,3,1,8,12,5,0,no,14,2,11,1,0,1,1,1
2,57,3:59,12,-1,4,3,21,0,9,9,2,0,3,5,10,5,no,9,3,0,2,3,5,4,1
3,47,2:33,14,-1,1,20,13,0,0,0,4,1,2,5,7,9,no,8,3,0,0,4,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:51,18,0,1,10,24,4,0,7,3,0,4,15,7,7,no,12,4,2,1,4,1,2,1
2,62,3:47,9,-3,3,20,23,0,4,6,4,0,3,5,7,3,no,8,5,0,1,2,3,3,0
3,48,3:29,0,-6,4,3,4,31,6,6,1,0,4,8,14,0,yes,2,1,7,1,0,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:17,15,0,1,3,15,18,0,6,2,0,3,8,11,10,no,14,2,5,1,5,1,2,2
2,49,2:49,1,-5,1,7,30,1,0,14,2,0,4,14,10,3,no,11,8,1,2,1,1,2,1
3,46,2:48,8,-3,7,13,6,0,8,7,3,1,1,13,14,7,no,8,1,0,1,3,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:42,5,-2,6,3,0,55,0,0,2,0,5,2,19,4,no,14,0,10,0,2,2,3,1
2,66,2:38,16,0,1,3,23,10,3,10,3,0,2,16,4,5,no,9,4,2,1,3,3,2,2
3,44,3:23,0,-3,2,15,24,0,6,0,3,2,3,7,2,1,yes,1,6,0,0,1,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:34,17,-1,9,13,17,0,6,0,3,2,0,4,13,3,no,8,3,0,0,2,3,4,1
2,52,3:34,10,-2,3,7,11,13,3,7,3,0,0,6,6,2,no,13,2,4,1,2,2,3,1
3,45,3:09,0,-6,2,10,27,0,0,12,3,1,3,11,2,0,no,12,7,0,2,0,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:48,10,-1,4,10,26,0,0,8,3,0,2,8,8,7,no,12,5,0,1,3,2,3,1
2,57,3:12,11,-1,2,3,0,31,0,11,2,0,2,4,12,6,no,14,0,7,1,3,1,4,2
3,50,2:41,0,-3,2,5,27,4,7,8,3,0,5,8,0,1,no,10,6,2,0,1,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:21,8,-1,7,10,11,1,8,9,3,1,2,9,12,7,yes,4,2,1,1,2,5,3,0
2,51,3:33,10,0,1,7,12,13,0,8,3,0,2,10,6,7,no,13,2,4,1,4,1,2,1
3,45,2:16,0,-5,3,13,30,0,4,0,3,1,3,7,8,0,no,8,7,0,0,0,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:14,13,-2,1,5,10,21,0,9,2,1,6,10,0,5,no,12,2,6,1,2,2,1,1
2,56,2:49,2,-3,7,20,21,0,9,0,4,0,2,8,13,4,no,8,4,0,0,2,3,5,0
3,46,2:02,6,-2,4,7,5,18,2,6,3,1,3,6,11,4,no,13,1,4,2,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:04,9,-3,8,10,17,0,9,5,3,0,3,7,12,3,no,12,3,0,1,2,6,3,0
2,52,3:12,18,0,1,5,5,0,3,20,3,2,1,12,1,7,no,10,2,0,2,4,1,2,2
3,44,3:46,0,-6,4,13,16,17,0,0,3,0,3,4,10,0,no,8,3,5,0,0,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:05,17,0,3,20,16,0,4,8,4,0,1,14,15,8,no,8,4,0,1,4,2,3,0
2,59,3:32,9,-2,5,10,32,0,0,5,3,1,3,15,14,3,no,12,6,0,1,2,3,2,0
3,48,2:44,0,-6,5,0,0,36,3,10,0,2,4,7,7,0,no,14,0,8,1,0,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,1:51,18,0,0,7,28,0,0,5,3,0,1,9,5,7,no,13,6,0,1,4,2,2,0
2,53,2:52,9,-3,2,3,21,18,3,0,3,1,3,12,11,3,no,9,4,4,0,2,3,0,3
3,52,4:02,0,-6,5,13,0,13,3,24,3,0,2,14,19,2,no,8,0,4,3,1,2,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:51,17,0,3,5,16,0,5,12,3,0,2,10,6,6,no,10,3,0,2,3,5,2,0
2,56,2:32,0,-6,2,0,10,50,0,0,0,1,6,11,12,0,no,14,2,9,1,0,1,2,2
3,54,2:12,9,-2,2,7,23,9,0,6,3,1,3,6,9,4,no,13,5,3,1,2,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:11,0,-4,6,5,28,0,5,14,3,0,3,10,17,4,no,10,7,0,1,2,2,2,1
2,51,3:21,11,0,0,3,0,26,0,11,3,1,2,16,6,8,no,14,0,6,2,4,1,3,1
3,50,3:05,8,-1,4,7,23,4,0,5,2,0,3,9,12,8,no,11,4,2,1,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:46,16,0,6,7,17,0,3,15,2,0,3,4,12,8,no,11,4,0,2,3,3,4,0
2,43,3:00,5,-2,1,7,10,4,0,18,3,1,4,5,3,6,no,13,2,2,3,3,1,2,1
3,38,4:23,0,-3,3,3,7,26,2,0,2,2,7,7,1,3,no,14,2,7,0,2,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:15,13,-1,5,7,15,0,2,17,2,1,0,14,12,5,no,11,2,0,3,2,2,4,2
2,48,6:02,13,-2,2,13,21,0,1,0,3,2,3,12,9,6,no,8,6,0,0,3,2,1,1
3,41,2:54,0,-5,6,7,19,0,4,10,3,1,0,3,8,1,no,13,4,0,2,1,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3:02,16,0,5,10,22,0,3,17,3,1,1,16,21,5,yes,4,4,0,2,2,2,3,1
2,56,3:46,0,-3,5,10,14,21,0,9,3,0,6,11,12,1,no,12,3,6,1,1,2,2,0
3,53,4:29,5,-2,1,3,12,34,0,0,3,0,5,20,14,4,no,9,3,5,1,2,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:57,9,-3,2,3,36,1,5,8,2,0,2,11,4,3,no,14,7,1,1,2,5,2,0
2,58,3:00,18,0,4,3,0,9,7,17,3,0,1,10,13,9,no,9,0,2,2,5,2,4,2
3,50,3:41,0,-6,2,7,13,21,0,13,3,0,4,6,10,0,no,13,3,6,2,0,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:32,16,-2,4,7,27,0,3,10,2,0,4,12,14,7,no,11,6,0,2,2,3,3,0
2,53,2:34,1,-4,4,5,0,47,0,0,2,1,5,9,9,1,no,12,0,8,1,1,2,2,1
3,50,1:44,9,-2,3,7,22,0,0,11,3,1,1,11,9,6,no,13,4,0,2,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:03,17,0,2,7,14,0,3,14,3,1,2,4,2,8,no,13,3,0,2,4,3,2,0
2,51,2:45,9,-2,1,3,11,25,0,4,3,1,4,4,4,4,no,9,3,5,1,2,0,2,3
3,37,2:09,0,-6,7,5,14,1,3,13,3,1,1,4,6,0,no,10,3,0,2,0,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:03,11,-1,5,3,14,13,12,0,3,0,3,19,12,5,no,9,2,3,0,3,6,3,0
2,51,2:34,13,-1,2,3,21,13,0,0,2,2,3,9,9,6,no,14,5,4,0,3,2,1,1
3,47,2:47,0,-4,2,20,10,0,0,19,4,0,1,14,21,4,no,8,3,0,3,2,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:28,0,-4,3,10,28,0,0,20,3,0,2,13,11,1,no,12,6,0,3,1,1,4,0
2,56,2:18,11,-1,3,20,10,0,8,5,4,1,2,11,4,8,no,8,2,0,1,4,4,2,0
3,51,2:53,13,-1,3,0,8,28,0,0,1,0,5,6,15,9,no,13,1,7,0,4,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:52,18,0,1,5,17,0,3,18,2,0,3,8,8,7,no,10,4,0,2,4,2,3,1
