Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
6,40,5:06,5,0,2,3,6,1,3,20,3,0,1,22,8,11,no,9,1,0,3,5,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:39,0,-6,7,3,20,4,6,33,3,1,1,12,25,2,no,9,4,1,3,1,1,4,3
2,66,3:46,18,0,12,10,0,1,13,12,3,0,2,10,10,6,yes,5,0,1,1,3,8,2,0
3,65,2:39,0,-6,2,0,14,55,0,0,1,0,7,6,4,0,no,13,3,10,0,0,1,2,1
4,51,3:16,9,-1,4,7,26,0,2,4,2,1,0,9,6,5,no,11,4,0,1,2,2,5,1
5,49,3:00,13,0,3,20,13,0,0,0,4,1,0,8,14,8,no,8,3,0,0,4,2,3,1
6,45,4:10,9,-2,5,10,0,0,15,8,3,0,1,24,10,6,yes,7,0,0,1,3,6,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:54,0,-5,2,3,4,64,0,0,2,1,6,10,13,0,no,14,1,10,1,0,1,3,1
2,59,3:05,3,-4,9,20,20,0,5,6,4,0,2,4,20,2,no,8,3,0,1,1,5,4,0
3,57,3:40,18,0,10,7,10,0,6,6,2,1,1,14,16,8,no,11,2,0,1,3,4,4,1
4,49,3:13,16,-1,2,5,22,0,0,5,3,4,0,14,2,7,no,10,5,0,0,3,1,2,0
5,46,3:16,10,-2,5,7,12,1,3,10,3,0,2,10,9,6,no,13,3,1,2,3,3,2,1
6,40,3:18,5,-4,4,5,20,0,2,8,2,2,1,18,10,6,no,12,5,0,1,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:17,11,-1,3,3,0,25,11,9,3,0,8,6,0,7,no,9,0,3,2,3,7,1,1
2,59,5:35,17,0,3,10,22,0,0,7,3,0,0,0,2,9,yes,3,4,0,1,5,3,2,0
3,51,4:39,9,-1,8,7,17,0,11,0,2,0,1,4,8,7,no,11,3,0,0,2,3,5,3
4,49,4:54,0,-5,1,20,7,26,0,0,4,1,2,6,6,0,no,8,2,6,0,0,0,3,2
5,44,5:12,9,-2,3,7,12,1,0,14,3,0,0,2,6,5,no,13,3,1,3,3,1,3,1
6,43,5:14,0,-5,3,10,22,13,0,0,3,0,3,8,4,1,no,12,5,4,0,1,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:05,13,-1,3,3,22,16,3,0,2,1,5,10,11,6,no,14,4,5,0,3,1,3,1
2,56,3:48,12,-1,7,10,25,0,3,0,3,0,0,8,14,6,no,12,5,0,0,3,2,3,2
3,56,4:02,3,-3,4,20,0,0,4,28,4,0,0,16,13,5,no,8,0,0,4,2,2,4,2
4,51,3:34,11,-2,9,3,3,10,8,9,2,2,2,13,16,7,no,9,1,2,2,3,6,2,1
5,49,2:58,10,-2,2,7,26,0,0,6,3,2,2,12,12,8,no,13,7,0,1,3,0,2,0
6,28,4:42,0,-6,1,10,7,16,0,0,3,3,2,13,6,4,yes,4,1,5,0,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:02,16,0,1,13,15,0,0,18,3,0,1,12,8,7,no,8,4,0,2,3,2,4,0
2,61,2:51,12,-2,3,2,13,26,0,7,1,0,4,10,14,8,no,14,2,6,1,4,1,3,1
3,58,4:00,0,-5,8,3,8,38,6,0,3,1,4,8,8,0,no,9,1,7,0,0,4,1,3
4,56,2:58,0,-5,9,7,23,1,3,18,3,0,0,2,12,0,no,13,5,1,2,0,3,3,1
5,44,3:07,17,-1,1,5,5,0,2,15,3,1,1,5,4,13,no,10,1,0,1,6,2,2,2
6,32,4:00,7,-3,3,7,10,0,3,5,2,2,1,16,7,10,no,11,2,0,1,4,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:33,8,-2,11,7,31,0,5,0,3,0,2,4,19,3,no,13,5,0,0,2,5,3,0
2,55,3:32,0,-3,4,10,6,26,3,9,3,0,3,15,7,1,no,12,1,6,2,1,2,2,1
3,47,3:58,9,-1,3,3,20,0,5,8,3,0,1,4,8,11,no,14,4,0,1,5,1,5,2
4,45,2:23,11,-1,3,7,14,0,8,3,2,0,1,8,3,10,no,11,3,0,1,4,2,4,2
5,37,3:15,8,-3,5,0,0,13,6,8,0,0,4,13,8,11,no,8,0,4,1,4,6,3,0
6,35,3:31,6,-2,3,3,13,4,0,8,1,2,3,10,9,4,no,9,4,2,1,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:12,13,0,1,20,6,13,0,9,4,1,3,8,8,5,no,8,1,4,1,2,2,3,0
2,59,4:50,0,-5,7,2,0,55,0,0,1,2,6,12,11,0,no,12,0,10,0,0,3,0,2
3,47,3:34,9,-3,5,3,26,0,2,5,2,2,2,8,11,6,no,9,6,0,1,3,2,3,1
4,47,4:17,12,-2,3,7,18,1,2,6,2,0,1,15,15,10,no,11,3,1,1,4,2,4,1
5,45,3:18,15,-1,2,5,11,1,0,12,3,0,1,14,12,12,no,10,2,0,2,6,2,2,1
6,43,3:27,0,-4,4,7,25,0,7,4,3,0,5,8,8,2,no,13,6,0,1,1,6,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:57,17,0,9,5,6,0,9,25,3,0,1,18,15,8,no,10,1,0,2,4,6,1,1
2,65,3:27,16,-1,5,10,6,26,3,0,3,0,5,13,5,7,no,12,1,6,0,3,3,1,1
3,58,3:47,10,-1,3,7,29,0,0,10,3,0,4,12,10,7,no,13,7,0,1,3,3,1,0
4,54,4:06,0,-5,4,3,3,38,5,6,2,0,5,6,12,3,no,14,1,8,1,1,2,5,0
5,52,4:10,3,-3,4,7,24,0,0,17,2,1,0,17,21,6,no,11,4,0,2,2,1,5,1
6,48,3:14,1,-3,4,3,27,13,3,0,3,2,3,7,10,1,no,9,6,3,0,1,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:18,18,0,4,7,13,0,0,21,2,1,0,4,9,7,no,11,3,0,3,3,0,4,2
2,53,3:26,8,-4,1,3,7,31,0,7,2,1,2,2,2,5,no,9,1,7,1,2,1,2,3
3,51,3:19,1,-4,11,20,8,0,15,0,4,1,1,8,6,1,no,8,1,0,0,1,5,3,3
4,50,2:47,17,0,8,5,13,0,4,3,2,1,1,6,15,8,no,10,3,0,1,4,3,4,0
5,46,5:01,5,-4,8,10,21,0,6,0,3,0,4,7,6,6,no,12,5,0,0,2,6,2,0
6,37,5:59,3,-4,0,7,13,10,0,8,3,3,1,11,0,2,no,13,4,3,1,1,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:17,13,-1,6,20,0,0,4,29,4,0,0,6,16,6,no,8,0,0,3,3,2,4,2
2,55,3:00,5,-2,2,3,3,26,0,18,2,2,5,8,7,4,no,14,1,7,2,3,0,1,2
3,47,2:41,13,-2,2,3,22,0,0,9,1,1,1,9,6,7,yes,4,4,0,1,3,3,5,0
4,46,3:52,10,-4,12,10,8,0,10,0,3,1,3,8,8,8,yes,5,1,0,0,3,6,4,0
5,44,5:07,0,-6,10,3,5,18,14,0,3,3,2,10,5,0,no,9,1,4,0,0,5,1,3
6,44,3:51,10,-2,1,10,18,4,0,3,3,1,4,5,4,6,yes,6,4,2,1,3,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:50,13,-1,8,10,21,0,8,7,3,0,2,6,9,3,yes,4,4,0,1,1,5,4,0
2,56,5:35,12,-2,0,3,21,0,3,19,3,1,1,12,5,5,no,14,6,0,3,3,2,3,0
3,47,2:57,5,-5,3,3,3,36,2,0,2,0,6,4,6,5,yes,2,1,7,0,2,1,2,3
4,46,4:41,15,-1,7,5,7,0,2,11,3,0,1,10,16,10,no,10,1,0,1,5,4,2,2
5,46,2:55,0,-6,4,5,27,9,0,7,2,0,5,5,4,0,no,12,6,3,1,0,3,2,1
6,42,4:09,9,-3,3,3,18,1,4,7,1,0,1,8,5,6,no,8,3,1,1,3,4,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,4:02,0,-6,0,3,7,64,0,0,3,1,6,24,8,0,no,9,2,10,0,0,2,0,1
2,63,3:29,17,0,12,7,12,0,7,8,2,1,1,3,11,5,no,11,3,0,1,2,4,5,0
3,63,3:12,9,-3,8,10,21,0,0,18,3,1,0,8,19,4,no,12,5,0,2,2,2,3,0
4,61,2:46,18,0,5,20,8,0,10,0,4,0,3,8,6,9,no,8,1,0,0,5,6,2,0
5,58,5:54,9,-2,2,7,28,4,0,10,3,0,2,10,11,4,no,13,6,1,2,2,2,2,0
6,32,2:56,0,-6,1,3,13,13,4,4,2,1,1,7,5,2,no,14,3,4,1,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:41,16,-1,5,10,14,0,5,14,3,0,3,7,5,7,no,12,3,0,1,3,5,2,1
2,62,2:50,18,0,8,7,18,0,3,8,3,0,1,4,14,9,no,13,4,0,1,5,3,2,0
3,58,3:19,0,-5,5,10,0,26,6,16,3,0,3,5,9,0,yes,3,0,6,2,0,3,3,1
4,57,3:14,1,-4,7,3,8,36,6,0,3,0,5,6,8,1,no,14,1,8,0,1,6,1,1
5,51,2:58,8,-2,5,7,14,0,6,13,2,0,1,8,4,6,no,11,4,0,2,2,2,6,0
6,41,3:02,8,-3,0,8,21,0,0,7,2,0,1,12,2,8,yes,1,4,0,1,4,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:24,18,0,0,20,21,0,0,0,4,1,1,11,0,4,no,8,4,0,0,3,2,4,0
2,58,4:13,0,-5,3,3,13,26,0,18,3,0,2,8,17,1,no,14,3,5,3,1,0,4,2
3,55,3:48,12,-1,3,3,20,4,4,10,3,1,1,22,17,5,no,9,5,1,1,3,4,1,1
4,47,2:45,18,0,7,7,5,0,6,4,2,0,3,6,10,14,no,11,2,0,1,5,4,4,0
5,45,3:02,0,-6,6,2,20,13,4,6,1,0,3,1,10,0,no,12,3,4,1,0,4,3,2
6,37,3:53,5,-5,5,5,7,0,4,16,3,1,1,18,12,10,no,10,2,0,1,4,4,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:12,0,-5,7,10,0,43,4,0,3,0,5,8,13,3,no,12,0,9,0,1,1,2,2
2,56,5:44,18,0,1,3,0,13,3,18,3,1,0,21,11,8,no,9,0,3,2,4,3,3,1
3,49,3:01,5,0,4,20,10,0,4,6,4,0,1,14,11,9,no,8,2,0,1,4,3,3,1
4,49,3:05,4,-1,3,2,19,18,4,0,1,1,2,14,10,3,no,14,3,4,1,2,4,2,1
5,48,4:03,3,-5,0,5,29,0,0,16,3,0,3,15,13,7,no,10,7,0,1,3,2,1,1
6,41,4:06,6,-1,10,7,16,0,3,0,3,1,1,2,16,9,no,13,3,0,0,4,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:40,18,0,7,7,16,0,5,15,3,0,1,6,20,8,no,13,3,0,2,4,2,4,0
2,53,3:00,0,-5,4,3,16,25,10,0,3,1,6,8,2,0,no,9,3,5,0,0,6,0,2
3,51,3:53,11,-1,5,3,26,0,0,7,1,0,2,8,15,10,no,11,5,0,1,4,3,3,1
4,50,3:25,8,-3,6,10,7,10,6,6,3,0,1,14,8,5,no,12,2,3,1,2,3,3,1
5,47,4:26,0,-5,1,3,0,48,0,0,3,2,7,14,3,7,no,14,0,8,1,3,3,0,1
6,45,3:10,10,-1,4,5,15,0,2,10,3,0,0,9,11,7,no,10,3,0,1,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:01,18,0,5,7,17,0,7,13,3,0,1,8,6,7,no,13,4,0,1,4,4,2,0
2,56,3:55,0,-6,2,3,2,55,0,0,3,2,5,8,8,3,no,14,1,10,0,1,0,3,1
3,55,3:30,16,0,4,7,12,0,0,16,2,2,1,12,0,8,no,11,3,0,2,3,2,4,0
4,53,5:35,9,-2,4,5,0,9,4,24,3,0,0,4,14,4,no,10,0,2,3,2,2,4,2
5,47,2:57,6,-3,7,10,18,0,0,9,3,0,0,0,9,7,no,12,4,0,1,3,0,5,2
6,45,4:02,3,-5,6,8,9,10,7,7,2,0,5,9,4,5,no,8,2,3,1,2,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:54,9,-2,4,5,23,0,3,15,2,0,1,17,10,3,no,10,5,0,2,2,5,1,1
2,55,2:28,13,0,4,20,12,0,6,0,4,0,3,1,0,5,no,8,2,0,0,3,6,3,0
3,47,3:59,0,-5,0,7,22,0,0,23,3,0,1,0,1,5,no,13,5,0,3,2,1,3,1
4,45,2:39,16,0,1,2,5,21,0,0,1,0,4,9,8,11,no,12,1,6,0,5,1,3,1
5,42,3:44,0,-6,9,3,16,16,4,0,3,1,5,4,11,0,no,9,5,3,0,0,3,2,2
6,42,3:33,9,-2,2,3,9,18,3,0,3,0,6,2,3,9,no,14,2,6,0,4,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:02,18,0,8,7,13,0,5,14,2,1,2,5,4,6,no,11,2,0,2,3,5,2,1
2,64,3:11,17,0,5,10,23,0,3,6,3,1,2,20,10,6,no,12,5,0,1,3,1,3,1
3,60,5:26,16,-1,1,3,12,18,4,7,2,0,4,14,8,7,no,14,3,5,1,3,3,1,2
4,50,6:06,0,-5,5,3,14,25,3,5,3,3,5,18,16,5,no,9,3,3,2,2,2,2,0
5,45,6:23,0,-5,5,7,17,21,0,0,3,0,3,2,14,1,no,13,3,6,0,1,1,3,1
6,43,3:48,1,-5,7,20,8,0,5,7,4,0,1,2,9,1,no,8,2,0,1,1,4,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:59,18,0,9,3,6,0,6,16,2,2,0,6,16,7,no,9,1,0,2,4,2,4,3
2,56,4:22,6,-4,1,3,2,48,0,0,3,0,3,12,1,4,no,14,1,8,1,2,3,2,1
3,55,2:45,3,-5,4,13,23,0,9,8,3,0,2,13,7,2,no,8,5,0,1,1,6,2,0
4,52,2:58,9,0,2,7,16,10,0,8,3,0,1,6,10,8,no,13,3,3,1,4,1,3,0
5,50,3:18,0,-6,11,10,25,0,10,0,3,1,0,4,6,0,no,12,5,0,0,0,4,3,2
6,48,2:52,9,0,3,5,10,0,2,19,3,0,0,17,18,8,no,10,2,0,2,4,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:28,12,-1,7,3,0,0,5,43,1,1,1,2,14,4,no,11,0,0,5,2,3,5,1
2,64,3:01,16,-2,5,20,11,0,5,9,4,0,2,8,16,7,no,8,3,0,1,3,5,1,1
3,57,3:27,0,-6,1,3,23,36,0,0,2,1,7,8,6,0,no,14,5,8,0,0,0,3,1
4,55,2:39,10,-2,5,10,32,0,0,0,3,0,3,10,8,6,no,12,7,0,0,3,1,4,0
5,46,3:51,13,-1,1,3,11,13,6,0,3,1,1,10,0,6,no,9,2,3,0,3,2,3,3
6,43,4:49,1,-4,1,7,10,18,0,10,3,0,2,10,4,4,no,13,2,5,1,2,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:18,3,-5,5,10,0,38,0,7,3,0,2,16,11,2,no,12,0,7,2,1,1,3,1
2,57,3:11,14,0,2,3,18,1,3,16,2,0,2,12,13,6,no,9,3,1,2,3,3,4,2
3,56,2:48,16,0,8,7,9,0,8,8,2,0,2,6,13,10,no,11,2,0,1,4,4,4,1
4,50,3:31,6,-3,3,3,10,28,3,0,3,1,5,5,8,4,no,14,2,7,0,2,2,3,1
5,49,3:52,0,-3,3,10,31,0,3,5,3,0,1,11,6,3,yes,3,6,0,1,2,4,2,0
6,42,4:08,8,-2,3,7,16,0,3,7,3,0,0,7,6,8,no,13,4,0,1,4,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:05,10,-2,2,3,8,26,0,18,2,1,3,20,11,2,no,14,1,6,3,2,2,1,2
2,57,3:39,0,-6,8,20,27,0,0,8,4,0,2,7,23,0,no,8,6,0,1,0,2,5,0
3,55,3:07,9,0,2,10,0,26,0,8,3,0,2,11,0,6,no,12,0,6,1,3,2,1,2
4,49,3:23,17,-1,1,7,16,4,0,5,3,0,3,6,8,8,no,13,3,2,1,4,1,4,0
5,46,3:19,9,0,9,10,6,0,12,0,3,2,3,4,4,6,yes,3,1,0,0,3,6,3,0
6,40,3:19,0,-6,7,7,15,0,10,7,2,1,0,4,6,5,no,11,3,0,1,1,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:24,16,-2,7,7,8,0,6,17,2,0,0,6,16,9,no,11,2,0,2,3,2,6,1
2,56,4:13,10,-2,4,7,11,26,0,0,3,0,2,7,18,8,no,13,2,6,0,3,1,3,0
3,55,3:02,10,-3,6,5,26,0,7,4,3,0,1,10,12,6,no,10,6,0,0,2,4,3,0
4,53,4:54,5,-3,2,10,24,0,0,15,3,0,4,20,7,6,no,12,6,0,2,3,2,1,1
5,52,2:56,3,-2,2,3,0,38,0,8,2,2,2,18,6,2,no,14,0,7,2,1,3,1,2
6,51,3:35,5,-3,6,3,24,10,6,0,2,0,1,8,10,4,yes,2,4,2,0,2,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:33,0,-4,7,3,9,25,6,14,3,0,2,4,13,1,no,9,2,4,2,1,3,2,3
2,60,5:05,17,0,3,7,25,0,3,5,2,0,1,7,8,7,no,11,6,0,1,3,3,3,0
3,55,2:55,5,-2,12,7,30,0,3,0,3,0,1,0,20,8,no,13,5,0,0,3,3,3,1
4,55,3:52,12,0,2,5,17,0,5,14,2,0,0,12,0,8,no,10,3,0,2,4,5,2,0
5,54,2:49,5,-4,3,3,5,38,4,0,2,1,4,6,6,3,no,14,2,8,0,1,1,3,2
6,50,3:47,3,-2,2,10,5,13,3,16,3,0,3,20,2,2,no,12,1,5,2,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:58,9,-1,3,2,10,48,0,0,1,0,8,8,12,6,no,14,2,9,0,3,1,2,1
2,64,2:53,18,0,1,5,28,0,0,12,3,0,2,7,10,9,no,10,5,0,1,4,2,2,1
3,60,3:50,14,-1,4,3,10,1,12,17,3,2,2,27,6,6,no,9,2,0,2,3,8,1,0
4,57,4:08,6,-2,9,10,19,1,5,9,3,0,2,14,24,5,no,12,4,1,1,3,2,3,1
5,42,3:17,0,-6,4,7,6,31,0,0,3,0,1,2,13,3,no,13,1,7,0,1,1,4,1
6,41,4:15,0,-5,5,20,10,0,4,7,4,0,0,12,5,6,no,8,3,0,1,2,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,4:45,18,0,8,7,0,0,7,32,2,0,1,11,2,6,no,11,0,0,4,3,7,2,0
2,56,4:00,3,-4,7,20,24,0,6,0,4,0,0,6,19,2,no,8,5,0,0,1,2,3,3
3,53,5:36,16,-1,0,3,25,0,0,10,3,2,2,11,6,6,no,14,6,0,2,3,1,3,1
4,45,3:11,0,-6,5,5,11,25,0,5,3,0,2,2,17,0,no,10,2,5,1,0,0,4,3
5,45,4:09,10,-2,0,10,6,21,0,0,3,2,4,12,4,5,yes,2,1,5,0,3,2,1,1
6,44,3:00,6,-4,7,2,10,13,10,0,1,0,4,12,6,4,no,12,2,4,0,2,6,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:29,16,-1,7,3,12,16,3,7,3,2,5,18,8,7,no,9,2,3,1,3,5,1,1
2,55,3:23,13,-1,3,3,12,25,0,0,1,0,3,5,12,8,no,11,2,4,1,4,1,4,1
3,52,6:37,0,-5,2,20,7,10,3,15,4,1,1,14,14,0,no,8,1,3,2,0,3,2,2
4,49,3:38,14,-2,14,5,11,0,7,0,2,3,2,7,13,9,no,12,2,0,0,4,5,2,0
5,47,2:49,0,-6,3,10,28,0,1,11,3,0,5,9,8,0,yes,3,8,0,2,0,4,1,0
6,43,5:07,10,-2,2,3,25,1,4,0,1,1,2,10,8,6,yes,6,6,1,0,3,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:07,13,-1,2,7,28,0,0,14,3,0,1,4,12,5,no,13,6,0,2,3,0,4,0
2,58,4:46,0,-2,4,3,13,31,3,6,3,0,3,18,14,3,no,9,2,6,1,2,5,2,0
3,57,2:50,10,-4,5,5,14,0,0,27,3,1,1,5,10,11,no,10,3,0,2,4,2,3,0
4,57,2:16,17,0,4,2,12,10,4,8,1,0,4,10,13,8,no,12,3,4,1,4,1,2,2
5,49,3:18,4,-1,1,10,23,0,3,9,3,1,3,16,11,3,yes,4,6,0,1,1,3,2,1
6,42,4:12,0,-6,1,3,2,36,6,0,3,1,5,13,6,2,no,14,1,8,0,1,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:48,0,-5,7,5,13,16,4,16,2,0,3,6,9,0,no,12,3,4,2,0,3,2,2
2,56,4:23,16,0,0,5,18,0,3,14,3,0,3,5,2,7,no,10,4,0,1,3,3,3,1
3,51,3:21,0,-5,2,7,26,21,0,0,3,0,2,6,4,0,no,13,4,6,0,0,1,3,1
4,51,4:25,12,-1,2,7,6,1,0,24,2,0,1,9,8,9,no,11,1,1,3,3,2,4,2
5,50,4:20,13,-1,4,3,16,0,7,8,2,1,3,12,8,10,no,9,4,0,1,5,5,2,0
6,49,4:35,10,-3,8,20,6,0,8,0,4,0,1,6,13,12,no,8,1,0,0,5,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:13,8,-3,9,10,23,9,4,0,3,0,6,8,18,5,no,12,4,3,0,2,4,2,0
2,56,4:20,17,0,1,15,0,0,4,19,3,1,0,16,12,8,yes,1,0,0,3,4,1,4,2
3,55,3:31,14,-2,1,3,13,13,0,13,2,0,2,18,16,7,no,14,5,4,2,3,1,2,1
4,52,5:15,8,-3,2,7,19,9,2,8,2,0,7,12,9,7,no,11,4,3,1,2,3,2,1
5,49,4:02,5,-3,7,5,21,0,7,7,3,0,1,17,19,6,no,10,3,0,0,4,5,2,1
6,45,3:46,0,-5,4,7,15,13,3,8,3,0,4,10,7,0,no,13,4,5,1,0,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:37,16,-1,6,3,14,4,4,14,3,1,0,10,15,2,no,14,4,2,2,1,3,3,2
2,54,3:26,10,-2,4,7,25,0,4,6,2,1,0,13,12,4,no,11,5,0,1,2,2,4,1
3,52,5:02,0,-5,4,7,6,28,3,9,3,1,5,20,7,0,no,13,1,7,1,0,3,2,0
4,51,4:37,13,-3,5,3,14,4,4,11,3,0,3,4,14,10,no,9,2,1,2,4,4,3,1
5,51,3:50,12,-2,5,5,12,0,6,13,3,1,0,16,10,7,no,10,2,0,1,4,3,2,2
6,47,3:28,2,-4,4,20,18,0,3,4,4,1,2,5,10,1,no,8,4,0,1,1,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:32,13,-1,2,7,30,0,2,16,3,0,2,10,12,2,no,13,6,0,2,2,2,2,1
2,62,4:53,8,-2,6,20,6,0,9,15,4,2,0,20,8,3,no,8,1,0,2,2,5,2,0
3,60,3:15,10,-4,9,3,10,26,6,0,3,0,2,12,20,6,no,9,2,5,0,2,3,2,3
4,56,2:49,10,-3,9,10,10,0,4,16,3,0,1,0,24,8,yes,3,3,0,2,3,3,2,2
5,56,3:37,1,-5,2,2,18,38,0,0,1,3,6,10,0,1,no,14,4,8,0,1,1,1,0
6,45,4:14,11,-2,3,5,15,0,6,7,2,0,0,14,2,7,no,12,3,0,1,3,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:28,12,-1,6,7,19,0,4,11,2,0,1,9,9,8,no,11,4,0,2,3,4,3,0
2,57,4:59,8,-1,2,0,11,26,4,7,0,1,3,10,7,5,no,12,2,6,1,3,1,2,2
3,56,6:06,6,-2,5,5,23,0,3,16,2,1,2,10,18,4,no,10,5,0,2,2,3,3,0
4,50,4:44,8,-3,2,3,16,21,3,0,3,1,4,17,7,5,no,9,3,5,0,2,3,2,1
5,44,5:01,10,-4,7,20,7,0,4,0,4,0,3,5,13,10,no,8,2,0,0,4,4,4,0
6,41,3:56,0,-3,4,3,0,25,3,9,3,1,1,12,9,3,no,14,0,5,2,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:15,0,-5,4,10,6,48,0,0,3,0,5,16,4,0,no,12,2,8,1,0,3,1,0
2,60,4:51,17,0,5,3,18,10,7,0,3,0,1,10,9,5,no,9,4,2,0,3,4,2,2
3,60,4:04,8,0,4,3,16,21,0,8,2,2,6,8,13,5,no,14,3,6,1,2,0,3,1
4,58,3:39,18,0,3,7,24,0,3,3,3,0,2,8,3,7,no,13,5,0,1,4,2,3,0
5,52,3:08,0,-3,5,20,3,0,4,23,4,0,1,4,8,5,no,8,1,0,3,2,4,4,0
6,38,4:05,0,-5,6,10,17,1,5,4,3,1,2,5,14,1,yes,3,3,1,1,1,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:54,17,0,4,10,19,0,0,15,3,0,0,12,13,5,no,12,5,0,2,3,1,3,1
2,57,3:58,9,-2,4,3,13,10,4,16,3,0,0,6,8,4,no,14,3,3,2,2,3,3,2
3,52,5:01,0,-6,6,3,16,29,4,0,3,0,3,8,8,0,no,9,3,6,0,0,4,3,2
4,46,3:40,1,-4,7,8,27,0,7,0,2,1,3,7,8,1,no,8,5,0,0,1,5,2,2
5,43,4:34,11,-2,1,10,7,9,2,5,3,0,3,8,6,9,yes,3,1,3,1,4,2,2,2
6,39,5:19,9,-1,2,10,3,0,4,12,3,0,1,12,10,9,yes,6,1,0,2,4,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:00,9,-2,6,20,13,0,7,14,4,0,1,10,8,3,no,8,3,0,2,2,4,3,0
2,66,5:32,0,-6,4,3,10,55,0,0,2,1,7,12,8,0,no,14,2,10,0,0,1,2,2
3,61,4:47,18,0,3,3,3,4,9,21,3,3,0,18,10,6,no,9,1,1,2,3,2,3,3
4,58,5:34,3,-5,9,10,38,0,3,0,3,0,4,4,13,2,no,12,8,0,0,1,3,3,0
5,51,5:08,16,0,4,5,5,0,0,21,3,0,0,8,15,11,no,10,1,0,2,5,1,4,2
6,47,3:47,6,-3,5,7,16,9,7,0,3,0,5,8,6,4,no,13,3,2,1,2,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:07,18,0,3,7,13,0,3,16,3,0,0,7,10,9,no,13,3,0,2,5,3,2,0
2,53,2:47,16,-1,9,3,8,9,5,4,1,1,5,8,14,9,no,11,2,3,1,3,5,2,0
3,51,2:39,1,-4,3,0,20,31,0,0,1,1,4,7,12,1,no,10,3,7,0,1,0,2,3
4,51,2:47,8,-2,2,3,8,26,6,0,3,1,2,20,8,5,no,9,2,4,1,2,2,2,3
5,49,3:30,0,-5,8,10,27,9,0,0,3,0,6,2,12,0,no,12,6,3,0,0,2,3,1
6,49,3:43,8,-3,3,20,0,0,8,13,4,1,0,20,8,5,no,8,0,0,2,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,6:07,4,-3,1,3,6,55,3,0,3,0,4,22,12,1,no,14,1,9,1,1,2,3,1
2,61,3:28,5,-5,8,10,30,4,0,9,3,0,0,12,22,3,no,12,5,2,1,1,2,2,2
3,61,3:24,17,0,6,7,23,0,2,6,2,1,2,12,9,9,no,11,6,0,1,3,2,3,0
