Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
1,60,2:19,17,0,7,7,17,0,5,7,2,0,2,10,12,8,no,11,3,0,1,3,5,3,1,#56732627
2,56,2:40,0,-6,0,3,21,38,0,0,2,1,8,10,5,3,no,14,5,7,1,2,0,1,1,309
3,47,3:11,9,-2,5,13,8,1,7,6,3,0,3,6,9,6,no,8,2,1,1,3,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:51,16,0,4,3,8,21,0,8,3,0,3,8,20,6,no,14,1,6,1,3,0,5,2,#49698514
2,58,3:57,5,-2,7,10,29,0,3,6,3,0,4,18,18,4,no,12,7,0,1,2,2,3,0,309
3,49,4:20,0,-3,0,7,10,26,0,9,3,1,2,20,8,1,no,13,2,5,2,1,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:40,5,-5,3,3,0,55,0,9,3,0,5,14,17,3,no,9,0,9,1,1,3,1,2,#56488996
2,69,3:33,17,0,6,10,23,0,4,9,3,0,2,16,17,8,no,12,4,0,1,4,2,4,0,309
3,54,3:20,4,-3,5,20,20,0,8,0,4,2,3,10,6,1,no,8,5,0,0,1,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:56,18,0,3,7,10,0,0,15,2,2,1,9,6,9,no,11,2,0,2,4,2,4,0,#56430050
2,53,3:30,8,-4,2,3,5,36,3,0,2,1,4,5,5,4,no,14,1,8,0,2,2,3,1,309
3,52,3:29,1,-5,6,5,28,0,2,15,2,0,0,4,7,1,no,10,5,0,2,1,3,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2:52,8,-3,7,10,6,36,0,7,3,1,6,6,11,2,no,12,1,8,1,1,0,1,2,#55566353
2,61,3:24,0,-5,8,20,29,0,9,0,4,0,4,9,11,0,no,8,6,0,0,0,5,3,0,309
3,53,3:40,18,0,3,7,14,0,4,7,2,2,1,13,6,8,no,11,3,0,1,4,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,6:14,10,-2,1,5,20,0,7,21,3,1,1,24,4,4,no,10,4,0,2,3,4,1,0,#55401962
2,61,3:28,17,-1,6,7,23,0,0,9,2,1,2,8,16,7,no,11,5,0,2,3,1,3,1,309
3,53,3:37,0,-6,5,3,4,36,4,7,3,0,3,2,14,0,no,14,1,8,1,0,2,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:03,11,-1,6,10,12,0,7,9,3,1,1,14,3,6,no,12,2,0,1,3,4,3,1,#55367189
2,53,4:10,0,-3,7,3,27,0,6,13,3,0,1,3,18,1,no,14,6,0,2,1,2,6,1,309
3,52,2:45,10,-1,2,3,12,26,0,0,1,0,4,10,6,7,yes,3,3,6,0,3,2,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:23,3,-5,1,0,6,62,0,0,0,1,9,2,2,2,no,12,1,11,0,1,2,2,0,#46524627
2,62,3:44,17,0,0,7,19,0,0,19,3,0,0,4,5,6,no,13,3,0,3,3,1,3,2,309
3,50,4:02,6,-3,5,3,20,0,8,11,1,0,3,4,3,4,yes,7,5,0,1,2,5,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:15,4,-3,7,10,33,0,0,10,3,0,3,8,16,3,no,12,7,0,1,2,0,3,2,#46524371
2,56,5:38,18,0,7,20,7,0,4,0,4,3,0,15,14,7,no,8,1,0,0,4,3,3,0,309
3,53,3:46,0,-5,2,3,8,43,2,0,3,1,6,14,7,3,no,9,2,8,0,1,2,0,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:50,10,-2,5,20,16,0,5,0,4,2,1,12,10,4,no,8,3,0,0,3,5,1,0,#46098193
2,49,4:47,0,-6,5,5,28,4,0,13,2,0,2,6,16,0,no,10,6,1,3,0,2,2,2,309
3,34,4:21,17,-1,1,10,5,1,1,0,3,3,1,16,8,8,yes,7,1,1,0,4,1,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:02,8,-3,5,7,15,25,3,0,3,0,5,9,14,4,no,13,2,6,0,2,3,2,0,#46087649
2,58,3:52,15,0,4,10,21,0,0,8,3,0,1,12,13,10,no,12,4,0,1,5,0,4,1,309
3,49,3:07,1,-5,2,10,14,0,4,23,3,0,2,13,7,1,yes,7,4,0,3,1,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,5:51,14,0,3,7,22,0,0,7,2,2,4,6,0,8,no,11,5,0,1,3,3,2,0,#46040804
2,51,7:38,3,-4,7,5,19,0,5,16,3,1,2,1,14,4,no,10,4,0,1,2,2,5,0,309
3,43,5:21,6,-3,4,3,14,9,3,7,3,1,1,10,3,7,no,9,3,2,1,3,3,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:10,10,-2,1,7,8,25,0,7,3,0,2,14,10,5,no,13,1,5,2,3,1,3,0,#45613490
2,53,3:24,1,-5,6,10,29,9,3,0,3,0,5,6,12,1,yes,5,6,3,0,1,2,3,0,309
3,48,5:11,16,-2,7,3,4,4,9,7,3,3,3,10,8,7,no,9,1,1,1,3,6,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:40,1,-4,3,3,12,31,0,14,3,0,3,10,11,1,no,14,2,7,2,1,2,2,2,#45363239
2,56,6:10,17,0,1,5,19,0,0,14,3,1,1,11,10,11,no,10,4,0,1,5,1,3,0,309
3,40,3:50,8,-4,2,3,24,0,0,7,2,2,3,8,8,7,yes,4,6,0,1,2,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:51,17,0,2,5,17,0,3,16,3,2,0,11,9,6,no,10,3,0,1,3,2,3,1,#43998942
2,60,5:37,9,-2,1,15,28,0,0,9,3,0,3,8,13,4,yes,1,6,0,1,2,2,3,1,309
3,50,4:45,0,-6,5,7,5,36,3,0,3,1,4,11,8,0,no,13,1,8,0,0,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:08,17,-1,2,7,34,0,3,0,2,0,1,14,10,7,no,11,7,0,0,3,3,3,0,#43141338
2,51,6:45,0,-6,9,10,19,0,3,16,3,1,1,8,23,3,yes,3,4,0,2,1,1,3,3,309
3,51,6:41,10,-2,0,3,0,16,0,24,3,1,1,13,2,5,no,14,0,5,3,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,7:25,15,0,9,10,16,0,3,0,3,1,1,6,6,7,no,12,3,0,0,4,3,4,0,#43068459
2,53,3:46,3,-3,2,7,15,10,0,19,3,0,2,4,8,4,no,13,3,3,3,2,1,3,0,309
3,49,4:07,1,-4,0,2,10,31,2,7,1,1,5,8,4,4,no,14,2,7,1,2,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:55,17,0,0,20,14,0,0,14,4,0,0,14,13,5,no,8,3,0,3,3,1,3,1,#54159836
2,63,3:34,9,-2,4,10,27,0,0,15,3,0,1,22,14,4,no,12,5,0,2,2,1,4,1,308
3,55,5:51,0,-6,5,3,5,48,0,0,2,2,5,13,22,0,yes,2,2,8,0,0,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:40,17,0,2,5,18,0,3,13,3,0,1,4,4,8,no,10,4,0,1,4,2,4,0,#62264877
2,53,4:34,0,-6,4,10,23,10,0,12,3,0,2,8,7,0,no,12,4,3,2,0,2,2,2,308
3,51,4:36,9,-2,4,10,0,18,4,8,3,0,4,6,7,4,yes,2,0,4,1,2,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:10,9,-1,6,10,26,0,8,6,3,0,3,5,2,3,yes,3,5,0,1,2,5,2,0,#55659547
2,51,3:43,14,0,1,10,19,2,0,5,3,2,1,7,4,4,yes,7,3,2,1,3,1,2,2,308
3,43,4:42,0,-6,3,10,2,34,0,0,3,1,1,4,10,0,yes,2,1,5,1,0,0,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:51,10,-1,8,20,13,0,11,0,4,0,0,12,22,4,no,8,2,0,0,3,3,4,2,#51115192
2,60,3:53,14,-1,0,7,23,10,0,7,2,0,3,18,10,7,no,11,6,2,2,2,0,4,0,308
3,50,5:07,0,-6,2,0,10,36,0,8,1,2,5,14,12,0,no,13,2,8,1,0,3,0,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:06,8,-2,2,3,0,43,0,0,2,1,6,6,8,7,no,14,0,9,0,3,1,2,2,#48317303
2,44,3:48,6,-3,2,0,33,0,0,6,2,0,1,8,4,7,no,13,6,0,1,3,2,3,1,308
3,42,3:52,5,-2,5,7,13,0,9,5,2,0,2,2,4,6,no,11,3,0,1,3,5,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:34,0,-5,4,10,0,55,3,0,3,0,6,14,2,0,no,12,0,9,1,0,2,1,2,#56432026
2,63,4:03,13,-1,3,3,27,0,0,18,2,0,3,10,11,4,no,14,6,0,3,3,2,3,1,308
3,51,3:01,13,-2,4,7,26,0,0,3,3,0,1,5,16,8,no,13,5,0,1,3,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:10,0,-6,3,10,8,38,0,6,3,0,4,8,3,0,no,12,2,8,1,0,0,2,2,#56431285
2,56,2:57,13,-1,3,7,21,0,0,13,3,2,1,4,9,4,no,13,4,0,2,3,1,3,0,308
3,55,5:12,14,-2,5,10,20,0,5,3,3,0,2,6,6,6,yes,3,4,0,1,3,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:36,13,-1,7,10,9,0,3,16,3,1,0,2,5,5,yes,3,2,0,2,3,2,4,1,#55409920
2,54,2:04,13,-2,5,10,15,0,6,7,3,0,5,10,6,8,no,12,3,0,1,3,6,2,0,308
3,44,3:12,0,-5,2,7,31,9,0,0,3,1,2,6,7,0,no,13,7,2,1,0,0,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:03,0,-6,1,3,10,47,4,7,3,1,7,11,6,0,no,9,2,8,1,0,4,1,0,#55062981
2,48,4:41,9,-3,9,10,17,1,5,0,3,0,0,8,21,6,no,12,3,1,0,3,1,5,2,308
3,48,4:49,18,0,1,0,16,1,0,12,1,3,1,12,4,7,no,13,3,1,2,4,0,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,6:21,18,0,1,3,23,10,3,0,3,2,1,18,4,7,no,9,4,2,0,4,3,2,0,#54739589
2,54,4:37,5,-3,6,20,2,0,5,19,4,1,0,6,16,5,no,8,1,0,2,2,2,5,1,308
3,53,4:29,0,-4,7,10,14,26,0,0,3,1,6,12,16,2,no,12,3,7,0,1,0,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:43,17,0,3,20,15,0,0,6,4,1,0,16,14,6,no,8,3,0,1,3,2,4,0,#47065339
2,47,5:33,1,-4,1,10,20,9,0,10,3,2,4,7,4,1,yes,7,5,3,1,1,2,2,0,308
3,46,4:33,8,-4,5,3,10,18,3,3,3,0,2,7,12,5,no,9,2,3,2,2,3,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:14,16,0,3,5,25,0,7,9,3,0,1,11,6,6,no,10,5,0,0,3,2,4,1,#46953172
2,52,6:14,0,-3,5,3,24,2,0,21,3,0,1,2,11,1,no,14,5,2,3,1,1,4,2,308
3,46,5:53,5,-2,3,10,4,26,0,0,3,0,5,9,5,4,no,12,1,6,0,2,5,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:05,1,-4,12,7,29,0,5,9,3,1,0,0,27,1,no,13,5,0,1,1,1,5,1,#46803551
2,56,4:27,9,-2,1,10,0,21,3,14,3,0,6,23,5,6,no,12,0,6,2,3,2,1,1,308
3,54,6:28,16,-2,2,3,17,13,5,0,2,0,3,16,7,7,no,14,4,3,1,3,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,12:01,16,0,2,20,15,0,4,0,4,0,0,14,11,8,no,8,3,0,0,4,3,2,2,#46637840
2,54,6:06,8,-2,1,10,22,0,5,10,3,1,0,16,10,6,yes,3,4,0,1,3,1,5,0,308
3,48,4:31,0,-4,3,7,11,31,0,0,3,0,4,3,12,1,no,13,2,6,1,1,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:50,14,-1,9,7,14,0,11,0,2,1,1,7,8,8,no,11,3,0,0,3,5,4,0,#46525032
2,48,4:39,10,-1,3,5,22,1,0,8,3,2,2,6,9,4,no,10,5,1,0,3,0,2,2,308
3,48,4:13,0,-6,0,7,8,25,0,14,3,1,2,9,5,0,no,13,1,6,2,0,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,6:37,17,0,5,3,16,4,3,6,3,0,3,3,9,9,no,14,3,2,1,5,2,3,2,#46518378
2,51,4:40,0,-4,0,3,4,48,0,0,3,0,5,14,6,5,no,9,1,8,0,2,3,3,0,308
3,41,4:57,1,-2,4,3,28,0,3,4,1,1,3,5,7,5,no,11,5,0,1,2,3,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:55,17,-1,0,5,26,0,0,16,3,0,3,12,10,8,no,10,7,0,1,4,2,1,0,#46390909
2,58,3:34,0,-6,4,5,0,38,0,17,2,1,4,10,10,0,no,12,0,8,2,0,0,3,2,308
3,57,5:27,10,-2,9,3,21,0,9,7,3,1,1,9,11,4,no,14,3,0,1,3,6,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:09,13,-1,4,10,10,16,0,7,3,0,4,6,7,7,no,12,2,4,1,4,0,3,1,#46328171
2,48,4:47,0,-5,1,10,25,4,0,13,3,0,5,7,10,0,yes,6,6,2,2,0,2,3,0,308
3,44,5:16,13,-2,1,10,17,5,0,0,3,0,3,9,5,10,yes,7,3,3,0,4,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:24,0,-3,7,20,30,0,0,6,4,0,1,4,24,1,no,8,6,0,1,1,1,3,2,#46268799
2,53,8:38,16,0,3,10,6,0,3,15,3,1,1,20,4,8,no,12,1,0,3,4,3,3,0,308
3,36,4:42,5,-2,4,10,2,10,7,0,3,0,1,14,10,7,yes,7,1,4,0,3,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,6:23,13,-1,2,3,22,18,0,8,3,0,4,13,20,4,no,9,4,4,1,3,2,2,1,#45512941
2,61,4:09,14,-2,1,10,23,0,4,11,3,0,1,20,9,6,no,12,6,0,1,3,1,4,0,308
3,57,6:02,0,-6,6,7,6,31,3,10,3,1,6,12,16,3,no,13,1,7,1,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:30,0,-6,1,3,0,64,3,0,3,1,7,8,2,0,no,9,0,10,0,0,3,1,1,#45322618
2,60,3:35,12,-2,3,2,25,0,0,20,1,0,2,9,10,5,no,14,5,0,3,3,3,4,0,308
3,57,5:51,15,-1,9,10,21,0,3,0,3,0,0,10,15,7,no,12,4,0,0,4,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:33,13,0,4,15,12,0,3,17,3,0,2,8,12,6,yes,1,3,0,2,3,3,4,0,#43777881
2,51,5:00,3,-2,0,3,11,26,2,8,3,0,4,10,7,3,no,9,2,5,1,2,1,2,3,308
3,40,5:52,5,-3,4,3,25,1,5,0,3,0,2,7,6,4,no,14,6,1,0,2,5,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:26,18,0,8,3,9,0,3,16,1,2,1,4,14,8,no,11,2,0,2,4,3,3,1,#43391495
2,55,5:52,9,-3,2,7,31,0,3,6,3,1,1,12,8,3,no,13,6,0,1,2,2,3,0,308
3,50,5:47,0,-6,1,3,13,31,2,6,3,2,4,18,12,0,no,9,3,6,1,0,2,1,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:24,10,-2,6,7,23,0,9,6,3,0,2,12,8,2,no,13,5,0,1,2,4,2,1,#43063197
2,55,5:26,17,-1,5,10,8,0,0,16,3,2,0,13,10,8,no,12,2,0,2,4,2,3,0,308
3,46,3:56,0,-6,4,20,18,10,0,0,4,1,1,8,15,0,no,8,3,3,0,0,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:53,16,0,1,3,12,25,0,7,2,0,3,9,11,6,yes,2,2,3,2,3,1,3,2,#42896904
2,54,5:13,0,-3,1,20,14,0,4,18,4,0,4,7,7,1,no,8,4,0,2,1,4,2,1,308
3,44,4:03,5,-2,4,10,4,20,3,0,3,0,4,12,10,4,yes,3,1,6,0,2,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:06,18,0,6,7,16,0,7,2,3,0,1,4,7,7,no,13,3,0,1,4,4,2,1,#47839083
2,51,4:20,0,-4,2,10,37,0,3,3,3,0,2,4,6,3,yes,3,8,0,1,1,2,3,0,307
3,49,4:49,3,-3,3,3,0,38,0,5,1,1,4,12,7,3,no,11,0,7,2,1,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:18,17,0,4,7,19,0,0,14,2,0,0,8,13,7,no,11,3,0,2,3,1,6,1,#47390440
2,59,4:35,9,-2,3,20,19,0,4,6,4,0,1,14,10,4,no,8,4,0,1,2,3,4,0,307
3,50,5:32,0,-6,1,2,13,40,0,0,1,1,7,8,7,3,no,14,3,9,0,1,2,0,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:08,16,-1,10,5,30,0,3,2,3,0,2,4,25,7,no,10,5,0,0,3,3,3,1,#46518991
2,49,4:57,0,-4,1,10,4,38,0,0,3,1,2,26,9,3,no,12,1,7,1,1,1,2,1,307
3,41,7:09,5,-2,3,10,13,0,8,4,3,2,1,10,6,3,yes,4,3,0,1,1,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:41,9,-3,5,10,32,0,0,17,3,0,2,6,8,1,no,12,6,0,2,1,3,3,0,#46364152
2,57,3:20,0,-6,0,2,11,43,0,7,1,0,4,0,2,0,no,14,2,9,1,0,0,4,2,307
3,49,3:22,18,0,6,7,8,0,5,5,3,0,0,8,4,7,no,13,2,0,1,4,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:05,18,0,0,20,14,0,0,6,4,1,0,18,15,7,no,8,3,0,1,4,0,4,1,#46087935
2,49,3:44,3,-5,7,10,20,8,0,6,3,0,1,10,19,2,no,12,3,4,1,1,1,3,2,307
3,48,4:04,6,-4,5,5,12,0,5,19,3,2,3,8,2,4,no,10,3,0,2,2,5,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:00,18,0,2,3,10,0,0,29,3,0,1,8,12,9,no,14,2,0,3,5,3,4,1,#46029507
2,60,4:22,9,-3,7,7,20,10,6,4,3,0,2,8,17,3,no,13,4,3,1,2,2,3,0,307
3,60,3:01,0,-6,2,10,18,36,0,0,3,2,7,15,2,0,no,12,4,8,0,0,1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:55,10,-1,1,7,18,10,0,8,3,0,3,5,6,7,no,13,3,3,1,4,3,1,0,#45474883
2,52,5:51,0,-5,0,3,0,48,0,6,3,2,4,10,4,0,no,9,0,8,1,0,0,2,3,307
3,45,7:03,13,-1,5,3,19,0,3,3,3,0,4,6,11,8,no,14,5,0,1,4,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:42,0,-6,3,7,0,55,0,6,3,0,6,2,11,0,no,13,0,10,1,0,2,2,0,#45212228
2,60,5:39,9,-1,4,10,35,0,3,0,3,0,3,8,6,3,no,12,7,0,0,2,1,3,2,307
3,54,5:38,14,0,0,20,20,0,0,0,4,2,2,11,4,6,no,8,5,0,0,3,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:31,0,-6,8,20,5,0,4,25,4,1,0,6,18,0,no,8,1,0,3,0,1,5,3,#45200995
2,45,5:28,9,-2,3,5,23,0,3,4,2,1,3,9,10,8,no,10,5,0,1,4,3,1,1,307
3,42,3:59,15,0,2,7,18,0,0,0,2,2,1,15,2,11,no,11,3,0,0,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:38,15,0,3,7,3,18,0,8,2,0,2,13,14,10,no,11,1,4,2,4,2,3,0,#45061132
2,48,4:51,8,-3,4,7,18,10,4,0,3,0,2,6,12,7,no,13,3,3,0,3,1,4,1,307
3,47,6:19,1,-5,4,3,30,0,7,7,3,0,2,10,3,3,no,14,7,0,1,2,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,4:20,9,-2,5,7,16,0,3,10,3,0,0,4,8,6,no,13,4,0,2,3,3,3,0,#45020358
2,48,2:37,0,-6,4,20,29,1,0,0,4,1,2,6,15,0,no,8,6,1,0,0,0,4,2,307
3,48,2:46,17,0,3,7,8,1,2,10,2,2,3,13,0,10,no,11,1,1,1,4,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:42,9,-1,2,0,10,26,2,6,1,0,5,12,9,6,no,13,2,6,1,3,2,2,1,#43905538
2,51,3:41,4,-2,2,5,6,26,0,10,3,0,3,7,12,3,no,10,1,6,1,2,1,3,1,307
3,48,4:37,10,-4,3,3,34,0,2,0,2,1,4,8,6,8,no,14,8,0,0,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:38,13,0,2,15,13,0,0,13,3,1,2,7,10,7,yes,1,3,0,2,4,2,3,0,#43793904
2,44,5:17,5,-3,3,7,14,10,2,6,2,0,0,17,8,7,no,11,3,3,1,2,4,2,1,307
3,42,3:18,1,-4,2,5,26,0,0,12,3,0,1,8,14,3,no,10,5,0,1,2,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:07,8,-2,4,15,20,0,4,8,3,0,1,8,8,3,yes,1,4,0,1,2,4,4,0,#43793738
2,57,4:20,16,0,1,5,27,0,0,8,3,0,1,5,7,8,no,10,5,0,1,4,1,2,2,307
3,54,2:43,0,-4,1,2,0,55,0,0,1,2,4,8,6,1,no,14,0,9,1,1,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,5:25,16,0,4,5,23,0,3,17,3,0,2,7,10,5,no,10,5,0,2,3,3,2,0,#43793503
2,42,2:48,0,-2,3,2,6,33,0,0,1,1,6,6,8,4,no,12,1,8,0,2,0,3,2,307
3,41,5:53,0,-2,0,3,24,9,0,7,3,0,3,9,4,4,no,14,5,3,1,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80,4:37,0,-5,3,3,0,76,3,0,2,0,7,4,9,0,no,14,0,11,1,0,2,3,1,#43584812
2,55,4:24,18,0,1,5,5,0,3,23,3,0,0,15,6,7,no,10,1,0,3,5,2,3,1,307
3,53,4:05,8,-3,5,7,36,0,0,0,2,1,3,4,8,4,no,11,7,0,0,1,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,6:00,18,0,3,10,15,0,3,15,3,1,1,17,8,6,no,12,3,0,2,3,3,3,0,#43508357
2,55,4:05,5,-4,7,3,19,1,2,22,2,0,1,2,21,3,no,9,4,1,3,1,2,4,3,307
3,52,8:10,3,-4,0,3,19,31,0,0,2,0,3,12,2,2,no,14,4,7,0,1,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,7:19,6,-2,1,5,23,0,0,22,3,1,1,21,20,7,no,10,6,0,2,3,1,2,0,#43177685
1,55,7:05,11,-2,1,3,24,13,0,5,2,1,2,17,17,7,no,14,4,4,1,3,1,3,1,307
3,53,5:23,4,-3,5,3,0,26,4,14,3,1,3,24,25,3,no,9,0,5,2,2,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:31,0,-6,2,20,17,0,4,15,4,0,0,12,13,0,no,8,4,0,2,0,2,4,2,#43152113
2,50,5:17,12,-1,3,5,14,0,3,14,3,1,0,7,8,8,no,10,2,0,1,4,2,4,1,307
3,49,3:56,14,-1,6,3,16,0,5,6,1,1,2,10,8,9,yes,2,4,0,1,4,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:26,0,-6,6,3,0,55,8,0,3,1,7,11,2,0,no,9,0,9,0,0,5,0,2,#45621518
2,64,7:44,17,0,1,10,23,0,0,13,3,0,1,12,14,8,yes,3,5,0,2,4,1,3,0,306
3,58,5:31,9,-2,3,3,28,0,0,17,2,0,1,7,14,6,yes,7,5,0,2,3,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,2:49,0,-6,7,10,0,62,0,0,3,0,6,7,16,0,no,12,0,11,0,0,1,1,2,#61616483
2,73,2:15,12,-1,6,20,23,0,4,9,4,0,1,10,18,5,no,8,4,0,1,3,3,3,0,306
3,55,3:26,14,-1,1,7,16,0,3,15,2,1,1,20,3,9,no,11,4,0,2,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:17,18,0,5,7,19,0,4,6,2,1,2,11,6,6,no,11,4,0,1,3,4,2,1,#48164021
2,59,3:01,9,-3,4,15,19,0,0,15,3,0,0,2,12,3,yes,1,4,0,2,2,1,4,2,306
3,50,3:40,0,-6,1,0,15,40,0,0,1,2,7,7,2,0,no,13,3,9,0,0,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:15,8,-1,3,10,30,0,3,7,3,1,4,4,7,3,yes,3,6,0,1,2,3,2,0,#56433479
2,50,3:21,0,-4,5,3,8,31,0,7,1,0,4,5,22,1,yes,4,1,6,2,1,2,4,1,306
3,44,3:31,13,0,2,3,9,13,4,0,3,2,1,22,2,6,no,9,2,3,0,3,4,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:52,16,-2,1,3,38,0,3,0,2,1,1,18,7,7,no,14,8,0,0,3,3,2,1,#55566883
2,54,2:43,4,-3,5,7,7,1,0,33,2,0,2,7,14,3,no,11,1,0,5,1,4,4,1,306
3,52,3:33,6,-3,2,0,4,43,0,0,1,1,4,4,8,4,no,13,1,9,0,2,0,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:40,0,-6,3,5,0,55,2,9,3,1,5,13,17,0,no,10,0,10,0,0,2,2,0,#47805463
2,59,4:07,13,-1,5,10,16,0,3,13,3,0,1,14,10,4,no,12,3,0,2,3,2,3,2,306
3,52,4:20,14,-2,3,7,21,0,0,9,3,1,1,11,11,7,no,13,4,0,2,3,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:16,16,0,3,3,22,0,3,16,1,2,1,17,8,7,no,11,4,0,2,3,3,3,0,#46714277
2,56,5:04,5,-3,2,3,0,38,0,11,3,1,4,9,11,4,no,9,0,7,1,2,2,2,1,306
3,48,4:17,3,-3,3,5,29,4,0,7,3,0,6,5,12,3,no,10,7,2,0,2,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:37,8,-3,2,3,9,29,1,8,3,1,5,14,16,5,no,9,2,6,1,2,1,1,3,#46253619
2,51,3:19,10,-3,1,7,29,1,6,0,3,0,4,12,2,6,no,13,6,1,0,2,6,0,0,306
3,48,4:20,8,-2,7,20,11,0,4,0,4,2,0,7,15,4,no,8,2,0,0,3,2,5,0,
